status,ngrams,entropy,entropyRelative,vowel-cons,firstDigitIndex,length,digits,ip,special,port,subdomain,shortening,abnormal
0,1316.5650277387092,4.243990516553045,2.1882820143015387,0.4583333333333333,0,81,0,0,1,0,3,0,0
1,1145.9895427139613,4.263315040437579,1.3885001995469382,0.5217391304347826,19,45,2,0,1,0,4,0,0
0,716.6844071973574,4.972362193276218,1.5842726508085783,0.4583333333333333,57,95,10,0,1,0,4,1,0
1,907.3947078428209,4.42436025342339,1.8609856742262854,0.37037037037037035,22,54,6,0,1,0,6,1,0
0,899.223487768527,4.214661719245794,0.8227118907976595,0.3,0,48,0,0,1,0,4,0,0
1,1117.0513208616778,4.298171939471838,1.025563731612333,0.4642857142857143,0,50,0,0,1,0,2,0,0
0,1054.1143555728402,4.3359003927569875,3.1069050731635324,0.5714285714285714,57,58,1,0,1,0,3,0,0
0,1169.4679310727727,4.529223809770601,2.18372266174932,0.5098039215686274,57,98,7,0,1,0,4,0,0
0,944.1071683781023,4.602859196798315,1.9985462471780329,0.35,38,73,6,0,1,0,5,0,1
1,1249.0497505668934,4.258688570451096,0.6380592633550919,0.4827586206896552,0,50,0,0,1,0,3,0,0
1,1169.2300695085505,4.283564578635093,0.7870968240939994,0.41304347826086957,0,79,0,0,1,0,4,0,0
0,903.8022125425832,4.656884302561955,2.1452902615902776,0.625,27,221,46,0,1,0,7,0,0
1,1012.6315894062426,4.032763587096138,3.116880114269703,0.6086956521739131,0,47,0,0,1,0,3,0,0
0,946.6840672703191,4.480727110781734,1.5097655676870818,0.4186046511627907,23,86,7,0,1,0,2,0,0
1,1076.8594557823128,4.374177320667444,1.8230234519720396,0.3333333333333333,11,50,5,0,1,0,4,0,0
1,1098.7545284780579,4.016875695766563,1.8296737715281604,0.4,0,36,0,0,1,0,3,0,0
1,1173.5493177387916,3.5841837197791886,1.4564788609197052,0.36363636363636365,0,20,0,0,1,0,2,0,0
0,992.8713162282389,4.79278160885282,0.8489642408214108,0.5333333333333333,104,115,3,0,1,0,4,0,0
0,1005.4375883686807,4.401954998452454,1.6486937962041437,0.48148148148148145,51,51,1,0,1,0,4,0,0
1,872.2096084415994,4.03383910398286,1.9432840105266245,0.43478260869565216,0,43,0,0,1,0,3,0,0
1,1208.217982965544,3.89876847151208,1.3042878769826722,0.65,26,42,1,0,1,0,3,0,0
0,1100.3843571772143,4.684632787035349,1.7843826468180386,0.52,45,100,10,0,1,0,3,0,0
0,869.6602049910874,3.9620315910594455,1.2256786016977095,0.2727272727272727,0,34,0,0,1,0,3,0,0
1,899.2097834437362,4.764550050280535,1.1178122325987816,0.5925925925925926,64,127,23,0,1,0,5,0,0
1,731.6224645650049,4.369707376737533,5.020261505092918,0.21052631578947367,10,33,4,0,1,0,3,0,0
1,989.5822106078203,4.052682601195656,1.6680576631473898,0.5454545454545454,0,42,0,0,1,0,4,0,0
0,1030.173390737618,4.625170287863603,1.4404195369978117,0.5272727272727272,43,109,6,0,1,0,3,0,0
1,1169.202213279678,4.214589329199092,1.0208263023035775,0.4318181818181818,0,72,0,0,1,0,3,0,0
1,1174.1250652060512,4.196131474519331,1.147639512102603,0.5384615384615384,0,72,0,0,1,0,5,0,0
0,1025.1496740045284,4.712218524052871,1.025373371946618,0.5686274509803921,40,105,7,0,1,0,4,0,1
1,920.3337488353351,4.463656964193706,2.113077029336042,0.4444444444444444,12,63,1,0,1,0,6,1,0
0,995.3776448243116,3.6302753548819777,1.4709029332510124,0.42857142857142855,0,27,0,0,1,0,3,1,0
0,872.5495534290271,4.610643118971892,1.8167251897549566,0.48484848484848486,61,77,13,0,1,0,3,0,0
1,746.229531338227,3.795088586397733,5.385896327336052,0.2,0,23,0,0,1,0,3,0,0
0,1106.3547345374932,4.0062389286533895,1.1757434779255234,0.4117647058823529,0,30,0,0,1,0,3,0,0
0,762.1092155228304,4.762143689773636,0.8671758644570938,0.34375,53,61,6,0,1,0,4,0,0
0,651.7451963241436,3.689703732199547,2.6393583101927014,0.14285714285714285,0,21,0,0,1,0,3,0,0
0,1022.5555024685459,4.534325750723378,1.5532250690035856,0.4666666666666667,53,92,8,0,1,0,3,0,0
0,888.7427128427129,3.447401504705915,1.3129765727571732,0.21428571428571427,0,22,0,0,1,0,3,0,0
1,865.4684890201129,4.7144546029951275,1.2958373179423361,0.4146341463414634,56,88,19,0,1,0,2,0,0
0,1041.346039191161,4.043544614839371,1.8588697305770543,0.28,0,41,0,0,1,0,3,1,0
1,607.8871496562665,4.3776058916472875,3.1051539886948634,0.25,32,62,20,0,1,0,2,0,0
0,887.7104273504273,3.921029621737614,1.5091567506867194,0.35714285714285715,0,26,0,0,1,0,3,0,0
0,1119.349507579266,4.206827247463353,1.250059014151501,0.3783783783783784,0,61,0,0,1,0,4,0,0
0,1067.5669830789693,4.48783052216601,0.8154237704368845,0.5588235294117647,41,74,8,0,1,0,3,0,0
0,1364.9069869014997,4.177075667089541,0.7872311853243468,0.6216216216216216,0,68,0,0,1,0,3,0,0
0,1063.7513657149918,3.8245334068819106,1.5144142316836842,0.3888888888888889,0,31,0,0,1,0,3,0,0
0,1094.7253862316154,4.082597923010943,0.8214400911007949,0.3157894736842105,0,31,0,0,1,0,3,0,0
0,1188.1645901703391,4.515795177172513,1.1604805008413326,0.5609756097560976,61,81,4,0,1,0,5,0,0
0,970.1473913043478,3.8634651896016465,2.049472325502386,0.35714285714285715,0,25,0,0,1,0,3,1,0
0,1065.666358205078,4.34882487135245,1.5603755622676683,0.5862068965517241,30,60,2,0,1,0,3,0,0
0,1061.205004299039,4.517750540763537,4.207240192194437,0.5945945945945946,10,83,11,0,1,0,3,0,0
1,990.5589693931801,4.241152190424379,1.6668836809503036,0.35294117647058826,0,57,0,0,1,0,5,0,0
1,676.2352454819403,5.008715637648269,5.652234969784841,0.38235294117647056,8,63,8,0,1,0,4,0,0
0,1067.527303619409,3.945038697540245,2.6916860226435464,0.34782608695652173,0,38,0,0,1,0,3,0,0
0,1027.681773399015,4.098068512058838,0.9925910972003922,0.5333333333333333,0,30,0,0,1,0,3,0,0
1,682.4630036292868,4.929682456899816,2.7520557401882453,0.25925925925925924,49,98,10,0,1,0,4,0,0
0,842.2503921199574,3.6424896731661263,2.021720648881407,0.13333333333333333,0,23,0,0,1,0,3,0,0
1,930.0743777404582,4.574382485838058,1.3994777446575117,0.37254901960784315,72,103,20,0,1,0,2,0,0
0,994.0070085470087,3.736006946447657,1.4138938060186728,0.4666666666666667,0,27,0,0,1,0,3,0,0
0,1045.5877016129032,4.054229296672174,0.9854649517544826,0.42105263157894735,0,32,0,0,1,0,3,0,1
0,1166.8454250494524,4.012597732604639,0.904414052606393,0.4,0,49,0,0,1,0,4,0,0
0,818.4301070364289,3.995237891380887,1.5644014560128856,0.2222222222222222,0,29,0,0,1,0,4,0,0
0,1081.9683251289264,4.402174578186464,2.8134079538053385,0.4888888888888889,0,81,0,0,1,0,5,0,0
0,1010.0013953679709,4.5791816983239935,0.5361070035839477,0.42105263157894735,47,75,8,0,1,0,5,0,1
0,816.053213992734,4.924784193291846,1.4314321982151863,0.38144329896907214,0,161,0,0,1,0,4,0,0
1,919.9567114172377,4.599505348524203,1.1178122325987816,0.5277777777777778,63,78,12,0,1,0,5,0,0
0,1154.2999123319694,4.13183237120822,1.7390257855525189,0.42857142857142855,0,60,0,0,1,0,5,0,1
0,1255.5955510992276,3.9032080616476805,1.233903840731034,0.47368421052631576,0,34,0,0,1,0,2,0,0
1,1193.212554721701,4.024112139665472,0.9393693300473736,0.4782608695652174,0,41,0,0,1,0,3,0,0
0,1066.9544513457556,4.518309360223419,1.1643277774385117,0.45,0,70,0,0,1,0,4,0,0
0,819.5352594265637,3.555533151426996,2.0105063529493523,0.3076923076923077,0,23,0,0,1,0,3,0,0
0,1072.5440627981611,4.30267744911313,2.949191523077002,0.3076923076923077,0,63,0,0,1,0,2,0,0
0,1057.9707170224412,4.0062389286533895,1.3283604518616077,0.2777777777777778,21,30,1,0,1,0,3,0,0
1,931.8600437876299,3.8980685120588383,3.0277313729600506,0.375,15,30,3,0,1,0,3,1,1
0,933.9666890681004,3.8400182662886326,0.974778878731227,0.23809523809523808,0,32,0,0,1,0,3,0,0
1,759.4981238198171,4.959234379150965,5.169079201813126,0.3484848484848485,33,130,16,0,1,0,5,0,0
0,1096.8050426399702,3.9779168746936358,1.6223333602256391,0.3888888888888889,0,31,0,0,1,0,3,1,1
1,898.6797752462104,4.447073510283902,1.3108545552751367,0.3548387096774194,37,61,8,0,1,0,4,1,1
1,1374.7027201193869,3.628085278891394,0.9977119888085152,0.35294117647058826,0,28,0,0,1,0,2,0,0
1,660.9166640101838,5.268881398927486,2.3916734688296075,0.35,35,99,6,0,1,0,3,0,0
0,976.3661924119242,4.272804327334621,1.9564639909113577,0.5238095238095238,40,42,3,0,1,0,3,0,0
1,924.5809093089388,4.7243856600041525,1.5689403172290475,0.34615384615384615,39,47,4,0,1,0,2,0,0
0,865.5858174277463,4.526750261256851,2.4042839288235083,0.38636363636363635,74,86,7,0,1,0,4,0,0
0,866.0733716475096,3.961406329721843,1.2144294207883986,0.3333333333333333,0,30,0,0,1,0,3,0,0
1,933.8044646873592,3.9282129458410004,1.13539517398565,0.34782608695652173,23,40,3,0,1,0,3,0,0
1,1037.1639900404607,4.044110417748401,1.1927097635327284,0.38095238095238093,0,36,0,0,1,0,4,0,0
1,887.9545826687931,4.820575548015795,2.5436376438287107,0.5,46,77,17,0,1,0,4,0,0
0,1126.1946327781234,4.418332168311384,1.1527360298059686,0.5576923076923077,28,106,6,0,1,0,3,0,0
0,1195.0301816633084,4.485390676726998,0.8430460952311127,0.625,106,154,1,0,1,0,3,0,0
0,1283.0992744909413,3.943004422166389,1.015812709057687,0.42424242424242425,0,56,0,0,1,0,4,0,0
1,1158.1944632884504,4.179499692462942,0.9039658935801904,0.5,0,47,0,0,1,0,3,0,0
0,879.2298873965541,3.5975583870244896,2.2424172036862964,0.2222222222222222,0,28,0,0,1,0,3,0,0
1,1202.1357302867384,3.8431390622295662,1.2286156453537669,0.5,0,32,0,0,1,0,3,0,0
1,785.1832478632479,3.8441065448145375,2.397867376021266,0.3125,0,26,0,0,1,0,3,0,0
1,416.76773879142297,3.884183719779189,7.141479702379456,0.07692307692307693,14,20,1,0,1,0,2,1,0
0,1074.3351064140538,4.6026024628855655,1.507276967087297,0.4418604651162791,37,78,5,0,1,0,4,0,0
1,1115.4562051971327,3.965018266288633,1.7027068598462427,0.42105263157894735,0,32,0,0,1,0,3,0,0
0,767.1162337662337,3.629219686524096,2.000957731163339,0.06666666666666667,0,22,0,0,1,0,3,0,0
1,917.855883885762,4.32025139454538,1.9848762107186861,0.47368421052631576,23,41,5,0,1,0,3,0,0
0,790.8617301102158,4.578221051267509,1.4643722098718597,0.59375,50,61,2,0,1,0,3,0,0
0,1190.3546671332342,4.238975951578652,1.396325945379817,0.4878048780487805,0,71,0,0,1,0,4,0,0
1,1053.3178762414057,4.036006945330954,1.1456579323334661,0.42857142857142855,0,35,0,0,1,0,3,1,1
0,1041.623544973545,3.5996659733039564,1.8706142185420735,0.45,0,36,0,0,1,0,3,0,0
0,986.0027275186693,4.532140715772439,2.004837696358028,0.3695652173913043,77,84,7,0,1,0,5,0,1
0,829.675116241783,4.351537289283848,1.6242298853223445,0.3103448275862069,40,56,6,0,1,0,5,0,0
0,1170.222155017921,3.8553377974034158,0.7506189910910879,0.4444444444444444,0,32,0,0,1,0,3,0,0
1,734.3815442908345,4.7430096614010635,3.5772783915762503,0.43137254901960786,9,126,38,0,1,0,4,0,0
1,816.1252670307114,5.022289024569213,2.4074071771017835,0.40789473684210525,61,152,19,0,1,0,5,0,0
0,1026.9551473922904,4.458171939471839,3.1069050731635324,0.7619047619047619,31,50,4,0,1,0,3,0,0
0,1244.070759637188,4.176174630069641,0.8207770983292467,0.5,0,50,0,0,1,0,2,0,0
0,1025.0074561403508,4.3464393446710154,1.7967446858891918,0.5454545454545454,0,40,0,0,1,0,3,0,0
1,826.4139881844258,5.3046535682989635,1.2516720095643945,0.425,91,142,9,0,1,0,3,1,0
0,757.7856387398957,4.729607559466142,2.5613382570619843,0.28125,44,63,8,0,1,0,5,1,0
1,1004.0542456982794,4.280391646683439,1.2622772748168605,0.3333333333333333,22,51,1,0,1,0,3,0,0
0,1045.3343821277288,3.876838815934793,1.0472522407935732,0.2857142857142857,0,33,0,0,1,0,3,0,0
1,1245.8257204396912,3.881005488054637,1.5469927720705652,0.5,0,34,0,0,1,0,3,0,1
0,853.7624034462269,4.2339466645252255,1.0134512248518197,0.42105263157894735,0,34,0,0,1,0,3,0,0
1,462.69813510693785,4.873282689827156,2.8869560291109098,0.2857142857142857,35,72,14,0,1,0,3,0,0
0,835.0120142309797,3.764735178725505,1.7376392037114423,0.2,0,30,0,0,1,0,3,0,0
0,924.3386437908497,3.3082708345352603,2.64747539082188,0.3,0,18,0,0,1,0,2,0,0
1,883.0444359562007,4.010389889552675,1.5797189265952436,0.5882352941176471,27,35,2,0,1,0,4,0,0
1,1152.8705856643357,4.2532880677135365,0.8151403035885487,0.4864864864864865,0,66,0,0,1,0,3,0,0
0,1044.9281810035843,3.9834585933443494,0.9100021635875104,0.3684210526315789,0,32,0,0,1,0,3,0,0
1,1117.2104817725917,4.031516651189607,2.021262416074956,0.65,39,43,3,0,1,0,3,0,0
0,1004.4486923498552,4.3580853183595885,1.7967446858891918,0.5,0,45,0,0,1,0,3,0,0
1,1162.479489573607,3.895638807527667,1.4033113740559742,0.47619047619047616,0,36,0,0,1,0,3,1,1
1,473.98291480334825,3.5766176449086653,4.883213015427452,0.125,11,19,4,0,1,0,3,0,0
1,734.6515037593985,3.6897037321995465,2.5967187367828704,0.16666666666666666,15,21,2,0,1,0,2,1,0
0,1141.6224561794415,3.917626443873359,0.8962194882281818,0.47368421052631576,0,34,0,0,1,0,3,0,0
1,1038.5296131641505,4.356325861869316,0.8023543883075407,0.41935483870967744,46,61,6,0,1,0,2,0,0
0,884.8871930538597,4.110577243331642,1.319681586902458,0.29411764705882354,0,28,0,0,1,0,3,0,0
1,570.2712475633529,3.746439344671015,2.4100432737213806,0.3,18,20,1,0,1,0,2,0,0
0,981.060862594196,4.17123154807936,2.7093723602678796,0.5,0,56,0,0,1,0,3,0,0
1,991.3806075460487,4.0796786498829745,2.2323022872712834,0.3888888888888889,0,34,0,0,1,0,3,0,0
1,1106.1505731609911,4.234606552606122,1.465627621556235,0.42857142857142855,0,85,0,0,1,0,3,0,0
0,1090.1368502298735,4.2715983798534225,0.737989367997279,0.4,43,44,2,0,1,0,3,0,0
0,1104.7553022923566,4.240002787802771,1.7286117357688233,0.5666666666666667,0,60,0,0,1,0,3,0,0
0,1074.8279994279994,4.0573130823021755,1.193488474383205,0.4090909090909091,0,37,0,0,1,0,3,0,0
1,833.0972790075576,5.234776101815252,1.9435217217038372,0.3717948717948718,90,131,4,0,1,0,3,1,0
1,1187.8232168036823,4.152345561265892,0.743041247538205,0.425,0,68,0,0,1,0,4,0,0
0,949.9215121136173,3.844232898763191,1.1690917806476024,0.23076923076923078,0,21,0,0,1,0,2,0,0
0,1057.7035792094616,4.371178126382215,0.8812895763459113,0.4090909090909091,0,36,0,0,1,0,3,0,0
1,917.9401509237574,4.435081264832114,1.149530699136463,0.4,53,63,10,0,1,0,3,0,0
0,804.880764163373,3.6753108689123644,1.927907092546838,0.3076923076923077,0,23,0,0,1,0,3,0,0
0,989.7202490222684,4.391018040716645,2.55603893201589,0.375,0,68,0,0,1,0,5,0,1
0,936.205221678906,4.537059638225783,1.9503801241810017,0.3409090909090909,47,78,4,0,1,0,3,0,0
0,1151.5477442696192,4.179097204800813,1.6281695915732695,0.35,0,66,0,0,1,0,3,0,0
0,903.0924253481725,3.9093680639438846,1.6306209432549768,0.3333333333333333,0,29,0,0,1,0,3,0,0
1,1106.17398018648,4.326844930929799,0.9638756531889616,0.41025641025641024,0,66,0,0,1,0,3,0,0
0,1144.2134895045824,4.568293039888333,1.8650195913660779,0.5584415584415584,28,157,18,0,1,0,3,0,0
0,735.1257607127172,3.5883543471732335,2.761733393553513,0.13333333333333333,0,23,0,0,1,0,3,1,0
1,1026.1103308835866,4.129219686524097,2.145611468943505,0.4583333333333333,0,44,0,0,1,0,4,0,0
0,852.0909713891197,4.501559261982788,1.4262211002763756,0.46875,0,59,0,0,1,0,4,0,0
0,1046.1773237179486,4.3505994232702605,1.312120871928389,0.36585365853658536,0,66,0,0,1,0,4,0,0
0,1282.6907989750757,4.222294150581852,1.063392629986487,0.5161290322580645,0,55,0,0,1,0,3,0,0
0,977.6386231615375,3.7726095206097554,1.2008659559982862,0.3157894736842105,0,31,0,0,1,0,3,0,0
1,886.9438666909931,3.9952378913808877,1.2519963824171403,0.4375,0,29,0,0,1,0,3,0,0
1,928.6431272452259,3.929042884757824,4.263341813958054,0.23076923076923078,11,43,2,0,1,0,5,1,0
0,931.6912868480725,4.233269689515108,1.8646968957370247,0.3448275862068966,46,50,1,0,1,0,4,0,0
0,1002.9118425147836,4.009523959475163,1.177762047260071,0.4,0,36,0,0,1,0,4,0,1
0,954.373848781937,3.939829017466402,2.6564767159925875,0.35,0,34,0,0,1,0,3,0,0
1,426.62647799371933,5.84999166139533,1.650055395536098,0.22485207100591717,22,261,41,0,1,0,7,0,0
1,683.3955176767677,4.043057694064253,7.1620725898189646,0.36363636363636365,8,34,10,1,1,0,4,0,0
1,549.9139411206078,3.9121138909722304,5.53056426581607,0.13333333333333333,14,27,3,0,1,0,3,0,0
0,670.113534963535,4.260279974311011,1.883744202725346,0.35294117647058826,31,37,6,0,1,0,3,0,0
0,1020.1342637254271,4.550227511322333,1.685717795375635,0.4523809523809524,0,73,0,0,1,0,4,0,0
1,1202.8969043151972,3.9275717489329454,1.6429548925839457,0.45454545454545453,0,41,0,0,1,0,3,0,1
1,981.1695296723342,4.526295609892807,1.4277349338313223,0.3584905660377358,0,86,0,0,1,0,3,0,0
0,905.5086048454468,3.8801799226757376,2.486995979639493,0.5,0,21,0,0,1,0,3,0,0
0,1158.1088098729228,4.1272831343132905,0.8845258882813835,0.35,0,33,0,0,1,0,3,0,0
1,868.2954195456804,4.652970358470491,1.471152247537665,0.36764705882352944,77,122,6,0,1,0,17,0,1
1,1189.7507849777548,4.13728342581229,0.803238838022889,0.5925925925925926,0,53,0,0,1,0,5,1,0
0,1111.755935422602,3.842370993177108,0.9660514353925648,0.4666666666666667,0,28,0,0,1,0,3,0,0
1,728.2373171490818,4.4057645846554525,5.652234969784841,0.375,8,36,8,0,1,0,3,0,0
1,527.7867365019805,4.348184248880177,2.3949908858007416,0.2727272727272727,30,41,4,0,1,0,4,0,0
1,1247.9834166149956,4.0478467699778795,0.6498150236580972,0.5714285714285714,0,39,0,0,1,0,3,0,0
1,631.9458283077503,5.424592210942523,2.6142846944103,0.3486238532110092,108,213,25,0,1,0,5,0,0
0,1021.5439505347593,3.9986525468781666,0.7441388680355949,0.4,0,34,0,0,1,0,3,0,0
1,918.1086679116091,4.009523959475163,1.4802601287502037,0.16,0,36,0,0,1,0,4,0,0
1,1060.017280679668,4.841432031545146,1.260815917861885,0.4411764705882353,67,129,11,0,1,0,3,0,0
1,1202.8445763737222,4.130808364000972,1.003310929371938,0.5151515151515151,0,59,0,0,1,0,6,1,0
1,942.1260744086832,3.6753108689123644,1.5093671675261846,0.2,0,23,0,0,1,0,2,0,0
1,931.8691348973607,4.165013816065913,1.6059026852888436,0.4375,24,33,2,0,1,0,3,0,0
0,1239.4950043917436,3.8239348962840563,0.8676755972351248,0.5384615384615384,0,24,0,0,1,0,2,0,0
0,952.4091452991452,3.9500637564362093,1.4843346002943936,0.3333333333333333,0,26,0,0,1,0,3,0,0
0,843.122621564482,4.2610439833372835,3.219324043286112,0.5263157894736842,39,44,6,0,1,0,4,0,0
1,1075.59641723356,4.178688570451096,2.337074307212473,0.4482758620689655,0,50,0,0,1,0,3,0,0
0,928.8513944284545,4.615296409886075,1.2879811797855056,0.5576923076923077,35,123,20,0,1,0,4,1,0
0,611.9060568086884,3.6537567082870006,3.3361827595416584,0.18181818181818182,12,21,2,0,1,0,3,0,0
1,1076.1000062739192,3.969001629875993,1.2515355464003395,0.2857142857142857,0,23,0,0,1,0,2,0,0
0,734.8219278741291,4.447103750156401,1.3192931027510977,0.4,36,55,19,0,1,0,2,0,0
1,858.9936714975846,3.8634651896016465,1.7790115193830491,0.35714285714285715,0,25,0,0,1,0,3,0,0
1,777.8928634167764,4.4472624994412095,2.8819445531758343,0.45454545454545453,9,46,5,0,1,0,5,1,0
1,363.4922595520422,3.9387218755408675,3.6674140351547875,0.0,18,24,3,0,1,0,2,0,0
1,1037.3080003882742,4.59648713687324,2.0560917855067675,0.3728813559322034,80,102,5,0,1,0,3,0,0
1,1133.2722670250896,3.952819531114783,0.8735219130140568,0.5294117647058824,0,32,0,0,1,0,2,0,0
1,983.1900584795322,3.8957149348842655,1.8027575648720084,0.5263157894736842,0,38,0,0,1,0,4,0,0
1,897.1930173728284,4.74875835395907,1.1178122325987816,0.5263157894736842,63,127,22,0,1,0,5,0,0
1,1187.4506428988896,4.122964554947562,1.1874956775035046,0.5625,0,60,0,0,1,0,3,0,0
1,732.7858967341726,3.9523029776623857,4.646403718925278,0.21052631578947367,0,29,0,0,1,0,3,0,0
1,1295.7916738125352,4.0717509785357535,0.9712730457506314,0.4418604651162791,0,73,0,0,1,0,2,0,0
1,973.3916626583292,4.369792538771571,1.1151058694779383,0.41935483870967744,32,56,3,0,1,0,3,0,0
0,974.827535311183,4.492380568259548,1.9363206536723725,0.42857142857142855,46,55,6,0,1,0,4,0,0
0,831.801304975218,3.5883543471732335,2.2666361432456297,0.13333333333333333,0,23,0,0,1,0,3,0,0
0,1147.1610819885564,4.1613134590103185,1.5119458942745407,0.5,0,47,0,0,1,0,3,0,0
0,1164.7359979842856,4.4515168468520345,0.7417968726033706,0.46511627906976744,0,74,0,0,1,0,4,0,0
1,1065.0379761904762,4.185979129983102,0.7029000049601389,0.36666666666666664,0,50,0,0,1,0,4,0,0
1,739.8781075038928,5.117339151300367,2.5635302065640864,0.2835820895522388,37,104,6,0,1,0,5,0,0
1,811.293932520919,4.7257595683330855,1.2725729281618978,0.4897959183673469,55,117,26,0,1,0,5,0,0
1,687.8286907520054,4.8765292115475765,1.0305362874495525,0.2808988764044944,78,147,8,0,1,0,3,0,0
0,1015.8549836601309,4.160704752887782,0.9897225921647241,0.4,0,34,0,0,1,0,3,0,0
0,1142.1914874551971,3.9414280318460246,1.0044672782158293,0.625,0,32,0,0,1,0,3,0,0
0,1017.3903873201342,4.502890051478964,5.780949713709409,0.43478260869565216,11,80,1,0,1,0,4,0,0
0,915.0415004748338,3.930270372293455,1.1284166244115938,0.42857142857142855,0,27,0,0,1,0,4,0,1
1,929.7938888888889,3.4136606896881854,1.9368460793543953,0.26666666666666666,0,25,0,0,1,0,2,0,0
1,938.1723316912972,3.9614063297218425,2.1532401954718314,0.35294117647058826,16,30,2,0,1,0,3,1,1
0,854.0205468626523,4.359126526316813,1.7710180810141272,0.2608695652173913,33,38,1,0,1,0,4,0,0
0,815.1697044334975,3.8695767463163944,2.8110872166713667,0.4375,0,30,0,0,1,0,3,0,0
0,758.633634342873,4.819680984926535,1.658764249518459,0.3125,43,61,8,0,1,0,5,0,0
0,1101.64478046595,3.8667292966721747,1.3230804788564228,0.5625,0,32,0,0,1,0,4,0,0
0,545.4127069642873,4.743343864540668,2.1357907825536193,0.3333333333333333,42,68,12,0,1,0,4,0,0
1,1128.0037080329892,4.402910079649726,1.4656711865215046,0.3888888888888889,0,60,0,0,1,0,3,0,0
1,1110.4613895246807,4.285765836752268,0.7966235308535522,0.6341463414634146,0,79,0,0,1,0,3,0,0
1,874.4328561599555,4.78048096112236,1.1178122325987816,0.5,68,132,19,0,1,0,6,0,0
1,837.0803915943887,4.532732485345101,1.5462597436604057,0.37037037037037035,0,85,0,0,1,0,5,1,0
0,1141.111382496261,4.034588987682135,1.177530236863378,0.3225806451612903,0,49,0,0,1,0,4,0,0
1,1218.6526526526525,3.8278475418785787,1.3375985432119644,0.6666666666666666,0,37,0,0,1,0,2,0,0
0,982.5915217391306,3.643074189428569,1.3137604405548553,0.2857142857142857,0,25,0,0,1,0,4,0,1
1,814.7699248120301,3.8801799226757367,1.9514573032217826,0.36363636363636365,17,21,1,0,1,0,2,0,0
1,1003.8857974910394,4.015319531114783,1.1753089243791388,0.3684210526315789,19,32,1,0,1,0,3,1,1
0,1000.2090501792114,4.030639062229566,1.5773295389741202,0.3,0,32,0,0,1,0,3,1,0
1,770.6463761365708,5.3407176082660985,0.7502157946454515,0.3880597014925373,64,115,7,0,1,0,3,1,0
1,927.3667269712046,4.516727547861006,1.2725729281618978,0.6428571428571429,55,68,13,0,1,0,5,0,0
0,1043.2181816552886,4.497955965479632,2.7378090095091303,0.7619047619047619,36,54,7,0,1,0,3,0,0
1,1291.1450473522743,4.189116704878466,1.9847774664605997,0.4666666666666667,0,51,0,0,1,0,4,0,0
0,898.5095607080926,4.551810109329245,1.6874452031898493,0.38,83,94,7,0,1,0,5,0,0
0,1228.0902051877663,4.129947184477478,0.95338709134741,0.5,0,42,0,0,1,0,3,0,0
1,957.2074706285233,4.366091329119192,1.1049386951159323,0.35,0,38,0,0,1,0,3,0,0
1,964.0568935109163,3.978333581185264,2.061137193760471,0.375,15,29,2,0,1,0,3,1,1
0,1292.4054682831043,4.18549392698104,0.9190262421724822,0.6071428571428571,0,53,0,0,1,0,3,0,0
0,1049.6501405627832,4.526595701729493,1.076867569351998,0.425,0,68,0,0,1,0,4,0,0
0,904.8099016360534,4.667582158457536,1.8588697305770543,0.40540540540540543,64,82,17,0,1,0,3,1,0
1,990.3654668753261,4.4960429751225695,1.2366831171621644,0.5128205128205128,0,72,0,0,1,0,3,0,0
0,1020.9407264957266,4.026986833359286,1.6266868611261718,0.23529411764705882,0,26,0,0,1,0,3,0,0
1,996.5223936209851,4.593216064321871,1.2646406230321552,0.5151515151515151,63,72,10,0,1,0,4,0,1
0,850.8101119894599,3.8239348962840563,1.5425880306593536,0.38461538461538464,0,24,0,0,1,0,3,0,0
1,907.5436887638107,4.336227541668639,1.5442226721405254,0.42857142857142855,40,41,1,0,1,0,4,0,0
1,854.0438121047878,4.953179864422091,2.3618086514021117,0.4883720930232558,33,82,5,0,1,0,3,0,0
1,745.4251513532763,5.016458920947622,2.3618086514021117,0.4166666666666667,33,65,4,0,1,0,3,0,0
1,964.0937785075716,4.1852301329094015,4.602755579832863,0.375,9,29,1,0,1,0,3,0,0
0,1158.0813540260908,3.8470851333950873,2.102184923620875,0.5789473684210527,0,40,0,0,1,0,3,0,0
0,1170.3749691538412,4.272638721469997,1.30880317707486,0.4,0,60,0,0,1,0,4,0,0
0,1111.191449377496,4.09787407514744,1.198298598651884,0.44,0,45,0,0,1,0,3,0,0
0,898.0700284900284,4.004344446367528,1.7374497622134262,0.3125,0,27,0,0,1,0,3,0,0
1,1142.5911964596175,4.133071514059367,0.9537952706286607,0.43478260869565216,0,38,0,0,1,0,3,1,1
1,704.9134799002586,4.292343954299111,4.323323717489321,0.8103448275862069,16,439,211,0,1,0,4,0,0
0,827.7606742727927,4.205991447736059,2.0677577866114234,0.38461538461538464,42,47,2,0,1,0,4,0,0
1,522.365170940171,4.231687083026442,7.1987959003080375,0.17647058823529413,8,40,10,1,1,0,5,0,0
0,1111.5800488113866,4.367279863361468,0.9584385424447343,0.48717948717948717,62,72,2,0,1,0,4,0,0
1,1057.0690320572673,4.037844793048881,2.0093684907506235,0.5789473684210527,0,36,0,0,1,0,3,0,0
0,997.6112231182796,3.988608500731241,1.8527578122725523,0.5,0,32,0,0,1,0,2,0,0
